file,L_fold_0,a_fold_0,b_fold_0,L_fold_1,a_fold_1,b_fold_1,L_fold_2,a_fold_2,b_fold_2,L_fold_3,a_fold_3,b_fold_3,L_fold_4,a_fold_4,b_fold_4
inference_data/milk10k/MILK10k_Training_Input/IL_4410437/ISIC_8361691.jpg,54.943844,7.593205,20.499796,57.7819,11.116819,18.88211,57.383415,9.548997,19.509901,56.657364,9.898323,19.673145,53.027298,10.954619,19.2184
inference_data/milk10k/MILK10k_Training_Input/IL_4414244/ISIC_7903629.jpg,51.104206,11.509778,20.55481,53.349556,13.759726,17.253418,51.550808,11.43101,20.83805,51.20347,13.007865,20.556778,50.347935,10.545889,18.537373
inference_data/milk10k/MILK10k_Training_Input/IL_4414244/ISIC_9180642.jpg,52.95843,10.994619,20.400032,53.143085,13.254453,18.394997,55.76974,9.213182,21.061867,52.372982,10.413395,19.10571,53.108566,10.937787,19.190744
inference_data/milk10k/MILK10k_Training_Input/IL_4415263/ISIC_0353171.jpg,54.395313,7.6296973,20.074965,57.838974,10.51523,18.568104,58.701565,6.6718974,20.66454,57.110367,9.5301485,21.473635,58.83851,9.508525,17.596882
inference_data/milk10k/MILK10k_Training_Input/IL_4415263/ISIC_4518133.jpg,60.03533,8.213082,18.399324,60.35377,11.344179,15.963982,61.69986,6.499891,18.0817,56.892384,9.363531,18.211288,61.30322,8.56994,16.503616
inference_data/milk10k/MILK10k_Training_Input/IL_4416537/ISIC_4260452.jpg,50.07604,12.047568,18.349068,52.113865,13.462655,17.78508,50.98702,10.652388,18.52749,48.810406,11.733011,19.362194,50.517513,10.5644655,18.570663
inference_data/milk10k/MILK10k_Training_Input/IL_4416537/ISIC_6612848.jpg,55.588215,8.489543,19.165457,58.203724,11.526432,18.136942,56.797,8.98684,19.641815,55.493095,10.694997,19.684237,55.20308,10.901058,19.237858
inference_data/milk10k/MILK10k_Training_Input/IL_4419075/ISIC_4797048.jpg,49.38756,10.970402,22.129799,48.2039,12.9631405,19.872473,49.551407,9.762683,22.191898,48.085545,11.983122,21.804405,48.865356,10.304317,18.135368
inference_data/milk10k/MILK10k_Training_Input/IL_4419075/ISIC_1800713.jpg,55.31868,10.617355,16.569004,53.54222,10.545291,16.15967,57.938793,10.299701,16.687529,55.793926,11.294871,16.245653,55.821358,10.278729,18.457258
inference_data/milk10k/MILK10k_Training_Input/IL_4419234/ISIC_8899493.jpg,46.327435,9.24239,20.452131,43.681385,9.64682,21.553839,51.75428,8.717416,21.635063,49.04095,9.7871275,23.416948,47.980038,10.157184,17.866325
inference_data/milk10k/MILK10k_Training_Input/IL_4419234/ISIC_0934708.jpg,58.714264,8.166057,15.274711,55.65951,11.491692,17.576529,60.714485,8.781503,15.127333,57.92856,11.430839,13.165273,58.216022,9.8005905,17.951735
inference_data/milk10k/MILK10k_Training_Input/IL_4419793/ISIC_9326688.jpg,52.213978,10.810913,21.158615,53.493298,13.386659,18.33756,52.51894,10.74642,18.365942,51.385292,12.337433,19.957657,52.89572,10.951938,19.20882
inference_data/milk10k/MILK10k_Training_Input/IL_4419793/ISIC_4686711.jpg,61.32988,7.6895375,17.843723,59.122456,11.330736,15.894456,59.331203,11.026517,18.360844,58.233997,10.249959,17.447414,60.687897,8.884936,16.858366
inference_data/milk10k/MILK10k_Training_Input/IL_4420927/ISIC_9076466.jpg,46.61068,10.704715,20.152943,53.465553,10.074648,16.802229,48.506172,10.362052,20.823927,45.723038,11.241679,18.83448,51.140095,10.681373,18.769804
inference_data/milk10k/MILK10k_Training_Input/IL_4420927/ISIC_9668892.jpg,61.29521,7.5990133,14.728452,56.579605,9.146349,19.68173,62.031624,7.6742396,15.8088455,60.36764,9.297887,16.519712,61.869656,8.194706,16.059206
inference_data/milk10k/MILK10k_Training_Input/IL_4421152/ISIC_4448691.jpg,50.825382,11.922198,20.282175,53.574657,14.515806,18.37045,53.10727,12.560407,18.333443,53.443336,11.612614,17.707998,52.2415,10.840921,19.029144
inference_data/milk10k/MILK10k_Training_Input/IL_4421152/ISIC_9867644.jpg,60.320393,9.397133,15.811476,62.41022,8.897506,12.897126,62.824142,8.655508,14.866716,63.214893,8.830237,14.767775,60.557323,8.925016,16.917759
inference_data/milk10k/MILK10k_Training_Input/IL_4421569/ISIC_1447471.jpg,50.67815,11.815252,20.608562,51.011436,13.745501,19.961433,52.435104,11.1446295,20.20101,50.802727,10.961643,20.712465,50.496883,10.570396,18.580303
inference_data/milk10k/MILK10k_Training_Input/IL_4421569/ISIC_2449691.jpg,57.572067,6.8438354,20.978708,59.037106,9.6876955,19.14509,59.168922,8.434797,19.219986,54.85032,9.87027,18.643143,55.841854,10.519203,18.779457
inference_data/milk10k/MILK10k_Training_Input/IL_4425238/ISIC_3181599.jpg,54.242077,10.134771,20.41518,53.48024,11.797294,20.562662,57.49805,9.513137,18.853273,54.404293,9.825706,19.838505,54.785583,10.854922,19.16994
inference_data/milk10k/MILK10k_Training_Input/IL_4425238/ISIC_9000883.jpg,62.61319,6.539289,15.15723,65.40459,9.563126,14.171904,65.05881,6.4606786,12.948037,63.66588,7.465462,13.109062,64.79678,6.877062,14.492961
inference_data/milk10k/MILK10k_Training_Input/IL_4429856/ISIC_2475721.jpg,50.348724,12.245865,20.510962,49.80009,13.627104,18.065708,53.024128,12.510715,20.617403,50.117317,13.15114,16.832941,51.50322,10.734075,18.85924
inference_data/milk10k/MILK10k_Training_Input/IL_4429856/ISIC_3788301.jpg,57.992786,12.268475,15.44762,58.82006,12.652961,13.566236,59.043404,12.325012,15.49524,57.58367,12.205289,15.90157,55.36766,11.148846,19.561907
inference_data/milk10k/MILK10k_Training_Input/IL_4429998/ISIC_5643199.jpg,53.91803,11.345613,17.750654,55.674488,14.344513,15.473506,56.503754,12.919507,15.133237,54.365112,11.941175,18.215714,54.271267,10.786707,19.049395
inference_data/milk10k/MILK10k_Training_Input/IL_4429998/ISIC_8857322.jpg,62.547916,7.8620358,12.828041,65.34291,10.8931,9.897138,65.16818,10.752928,10.143223,63.863754,10.977718,11.653168,65.37941,6.549668,14.1019125
inference_data/milk10k/MILK10k_Training_Input/IL_4430072/ISIC_7077927.jpg,55.20566,12.252095,16.117632,52.898285,12.998107,16.654821,56.962147,12.267513,16.724146,50.898888,13.090298,16.572794,53.78308,10.90851,19.174011
inference_data/milk10k/MILK10k_Training_Input/IL_4430072/ISIC_4896910.jpg,57.257565,12.857277,16.97685,55.095947,14.234333,17.500015,55.515823,13.563307,16.552547,56.613377,13.343592,15.903684,54.93986,11.112118,19.501738
inference_data/milk10k/MILK10k_Training_Input/IL_4432216/ISIC_7835311.jpg,51.70783,10.360038,14.825183,51.633217,12.450614,16.960793,50.809883,10.567666,16.929792,47.962276,10.45469,16.318695,52.273937,10.794955,18.971428
inference_data/milk10k/MILK10k_Training_Input/IL_4432216/ISIC_6910330.jpg,54.761192,11.844769,15.995229,56.047745,12.727258,16.65564,54.60234,11.30474,17.187044,53.13472,12.093842,16.504675,54.39546,11.093829,19.448702
inference_data/milk10k/MILK10k_Training_Input/IL_4436720/ISIC_5776632.jpg,47.040047,11.878505,21.091635,47.776386,15.381706,16.969948,48.360004,11.732181,20.617702,48.581066,13.95905,17.794876,47.151737,10.020258,17.63799
inference_data/milk10k/MILK10k_Training_Input/IL_4436720/ISIC_1366649.jpg,53.497055,9.362597,20.9615,50.946983,11.970868,18.538048,53.794163,9.734349,20.69083,53.459156,12.664862,19.114075,53.36631,10.894157,19.15976
inference_data/milk10k/MILK10k_Training_Input/IL_4438547/ISIC_4316755.jpg,50.95891,8.6816225,19.46299,55.301678,6.529524,18.386292,54.284092,7.270389,20.729399,54.53206,7.326444,21.518597,57.20454,10.27889,18.523327
inference_data/milk10k/MILK10k_Training_Input/IL_4438547/ISIC_0282454.jpg,64.71044,5.4916677,17.35399,61.260338,8.060046,15.120079,64.47121,4.623218,18.854872,62.365643,7.016594,17.311245,65.619606,6.4424143,13.953908
inference_data/milk10k/MILK10k_Training_Input/IL_4439948/ISIC_7177310.jpg,50.451656,12.827363,19.928728,51.338352,14.012464,17.747717,53.73569,12.461899,17.425238,52.09605,14.147554,18.204021,51.18282,10.690588,18.785027
inference_data/milk10k/MILK10k_Training_Input/IL_4439948/ISIC_8038352.jpg,55.053177,11.627143,19.575144,56.547836,10.719521,17.67853,56.364025,11.544237,18.761879,56.951805,12.831786,14.692961,55.00162,10.761817,19.057558
inference_data/milk10k/MILK10k_Training_Input/IL_4441358/ISIC_5452534.jpg,49.997887,10.771289,22.277641,48.204758,13.260295,20.257736,52.06966,10.906164,21.501709,48.82177,12.093447,21.22231,49.873142,10.480698,18.428133
inference_data/milk10k/MILK10k_Training_Input/IL_4441358/ISIC_5026774.jpg,58.08725,7.4914494,20.498487,59.148983,10.529293,18.681505,60.205177,8.570263,20.136192,57.264492,9.073203,20.182638,57.229343,10.31863,18.57136
inference_data/milk10k/MILK10k_Training_Input/IL_4444660/ISIC_2194194.jpg,49.16772,11.642225,19.695168,50.663086,12.934083,18.94745,50.1434,11.571603,18.453018,51.623466,12.030111,19.704414,51.218296,10.714976,18.824348
inference_data/milk10k/MILK10k_Training_Input/IL_4444660/ISIC_3578286.jpg,59.58399,12.479269,15.5421915,59.479416,14.126974,15.603716,58.078335,13.138474,16.917225,56.12666,13.949176,16.195782,55.515186,11.123859,19.534597
inference_data/milk10k/MILK10k_Training_Input/IL_4446181/ISIC_1261497.jpg,44.20068,9.265197,18.772095,46.443844,10.14354,16.6542,50.110928,9.302137,18.590548,46.598583,11.046476,21.498102,48.459076,10.205803,17.951086
inference_data/milk10k/MILK10k_Training_Input/IL_4446181/ISIC_7390977.jpg,56.290726,10.878867,12.717681,50.3933,11.164428,15.826988,54.27683,10.528174,15.088514,50.063118,9.445866,12.588389,50.689014,10.619953,18.663754
inference_data/milk10k/MILK10k_Training_Input/IL_4446473/ISIC_7911067.jpg,58.92254,5.021662,17.269302,60.039135,9.639676,15.559095,58.887848,6.971118,15.631778,54.852184,7.06268,19.649527,63.973606,7.231863,14.911387
inference_data/milk10k/MILK10k_Training_Input/IL_4446473/ISIC_6354001.jpg,65.79355,6.7821507,10.240871,66.37794,10.333572,10.779626,68.68367,5.742225,7.039199,65.628494,8.450072,10.05034,67.9827,5.202865,12.507524
inference_data/milk10k/MILK10k_Training_Input/IL_4448697/ISIC_0332299.jpg,56.454674,6.3929706,21.17276,60.90695,9.676731,18.61051,61.12933,6.4931173,20.979786,61.040287,7.2213926,20.495602,59.562187,9.203736,17.246496
inference_data/milk10k/MILK10k_Training_Input/IL_4448697/ISIC_7490723.jpg,61.53885,7.9083457,14.317482,61.98976,9.407122,12.082456,60.412075,10.012852,12.848591,56.037766,7.5233393,13.513949,64.01295,7.3053017,15.03823
inference_data/milk10k/MILK10k_Training_Input/IL_4452880/ISIC_4254662.jpg,47.074524,12.094059,19.260357,48.805492,15.205594,17.73705,52.080147,11.561767,19.68105,50.1596,12.281009,18.311365,48.52877,10.291688,18.107956
inference_data/milk10k/MILK10k_Training_Input/IL_4452880/ISIC_9323438.jpg,58.290257,11.359349,13.35496,57.541885,13.959602,12.933881,59.04266,12.412103,12.692966,58.602703,13.347748,14.070146,58.334457,10.017163,18.221462
inference_data/milk10k/MILK10k_Training_Input/IL_4453388/ISIC_0354697.jpg,53.364933,10.341039,20.767122,51.573437,13.344412,19.377577,53.28055,10.104505,19.05306,53.40455,10.09625,21.606226,52.117638,10.835825,19.01879
inference_data/milk10k/MILK10k_Training_Input/IL_4453388/ISIC_7154038.jpg,57.248283,7.715785,18.3194,56.463394,9.857544,19.217274,59.707775,7.215901,18.72984,58.53952,7.4594083,19.057644,59.17201,9.545606,17.636232
inference_data/milk10k/MILK10k_Training_Input/IL_4453479/ISIC_5021319.jpg,47.833977,11.522909,21.82544,52.348785,13.625733,18.00026,50.52103,11.549174,20.009468,49.886383,12.581279,18.591951,49.23199,10.38245,18.273739
inference_data/milk10k/MILK10k_Training_Input/IL_4453479/ISIC_3211877.jpg,56.792767,11.806574,14.32124,58.77058,11.811722,12.342898,60.277126,11.197183,11.566,55.41681,12.074984,13.504137,56.91594,10.467411,18.750677
inference_data/milk10k/MILK10k_Training_Input/IL_4454107/ISIC_0398501.jpg,46.925003,11.6412,17.004745,47.058987,13.890767,14.246317,48.1312,11.604116,18.11283,45.12938,12.645476,14.350821,46.653473,9.942922,17.518465
inference_data/milk10k/MILK10k_Training_Input/IL_4454107/ISIC_4119665.jpg,47.193874,8.070182,14.047744,46.79226,12.38258,13.889332,49.451534,9.535004,12.697282,47.189888,9.530463,12.657594,47.739838,10.156186,17.875645
inference_data/milk10k/MILK10k_Training_Input/IL_4455323/ISIC_1157692.jpg,43.950558,9.507886,18.749609,46.617085,9.147929,20.093742,49.669754,10.171632,21.916735,45.73254,9.641704,20.082726,46.951267,9.984505,17.571445
inference_data/milk10k/MILK10k_Training_Input/IL_4455323/ISIC_3625335.jpg,60.12088,7.0664845,18.728504,62.659184,10.630267,16.643974,60.63002,9.518663,17.664328,58.769306,11.4126625,17.768333,62.6297,7.899977,15.696435
inference_data/milk10k/MILK10k_Training_Input/IL_4456737/ISIC_8408499.jpg,45.658195,10.270628,19.141226,43.543385,10.80485,15.668473,50.90922,9.760417,18.286644,47.84475,8.45335,18.57628,50.51222,10.560405,18.5481
inference_data/milk10k/MILK10k_Training_Input/IL_4456737/ISIC_0508714.jpg,53.424522,11.892384,15.492491,45.82782,9.073479,12.680785,59.13081,9.390039,14.098538,55.83531,9.837289,14.546943,47.136093,9.831268,17.37002
inference_data/milk10k/MILK10k_Training_Input/IL_4457515/ISIC_8232296.jpg,55.348316,7.5007844,20.091763,56.868793,10.178914,19.394432,57.76772,6.8724604,19.380762,57.896255,9.450552,19.530443,56.747974,10.541509,18.834957
inference_data/milk10k/MILK10k_Training_Input/IL_4457515/ISIC_9945604.jpg,62.229214,5.727787,18.790192,62.40944,9.913819,17.310648,64.20206,4.90371,19.613152,61.613136,6.184691,20.427418,60.68931,8.459944,16.31452
inference_data/milk10k/MILK10k_Training_Input/IL_4459235/ISIC_9581881.jpg,51.56506,9.333086,22.573343,51.90769,11.614617,19.00452,52.49443,10.152291,20.00986,53.114773,10.417426,21.906607,52.70789,10.900131,19.12304
inference_data/milk10k/MILK10k_Training_Input/IL_4459235/ISIC_4943472.jpg,59.528515,8.012248,18.412146,58.3347,11.313219,14.949933,61.891754,8.361923,16.217325,59.841187,10.501631,18.222326,59.425156,9.271155,17.321255
inference_data/milk10k/MILK10k_Training_Input/IL_4459414/ISIC_5898651.jpg,50.539326,13.821053,18.945942,49.04075,15.325772,17.25933,52.261795,12.514148,19.947184,48.217354,13.190621,17.241089,52.19032,10.795419,18.969479
inference_data/milk10k/MILK10k_Training_Input/IL_4459414/ISIC_2353638.jpg,58.32477,12.352314,16.161127,59.084766,14.479461,14.594336,57.740894,12.503384,16.208937,54.953056,13.591317,16.058723,54.733364,10.934217,19.23961
inference_data/milk10k/MILK10k_Training_Input/IL_4459990/ISIC_7801225.jpg,51.23891,6.9581456,18.62395,53.995785,8.910225,20.668348,53.252975,9.287685,18.484035,50.76568,10.046185,20.524534,54.20804,11.075347,19.425835
inference_data/milk10k/MILK10k_Training_Input/IL_4459990/ISIC_7379221.jpg,55.446186,6.995498,17.332142,50.843586,9.0188465,18.050697,56.66554,7.699947,15.950175,54.32781,9.097012,17.47656,56.674618,10.524567,18.813692
inference_data/milk10k/MILK10k_Training_Input/IL_4460896/ISIC_6317276.jpg,48.585457,10.870203,19.902401,42.9876,11.129535,18.5781,49.0251,10.55673,18.716274,46.81222,10.708387,21.587357,49.183254,10.349991,18.200161
inference_data/milk10k/MILK10k_Training_Input/IL_4460896/ISIC_8455179.jpg,58.575703,8.767634,15.365568,58.845955,10.8727045,12.984385,60.050182,5.7577486,14.963023,60.65208,8.54298,13.975994,64.27592,6.9778023,14.5921135
inference_data/milk10k/MILK10k_Training_Input/IL_4463388/ISIC_1504106.jpg,49.666103,8.862486,23.116415,51.53271,10.408809,22.483587,52.6764,7.905982,21.697262,50.569107,9.001737,22.00408,51.072174,10.694407,18.78024
inference_data/milk10k/MILK10k_Training_Input/IL_4463388/ISIC_1482437.jpg,71.14772,1.7177819,17.381903,73.34159,2.0408883,12.829282,72.80717,1.4590446,15.365634,70.40056,2.2965276,15.634797,70.11277,4.3343325,11.487241
inference_data/milk10k/MILK10k_Training_Input/IL_4465213/ISIC_9026654.jpg,45.96131,11.418678,21.209322,48.22785,15.112167,16.91227,48.023067,11.515284,19.993614,46.602615,11.962759,19.92205,48.106037,10.210967,17.98329
inference_data/milk10k/MILK10k_Training_Input/IL_4465213/ISIC_0461233.jpg,58.19223,8.551826,16.040443,58.38813,11.64187,16.241005,60.197113,9.017272,13.345311,57.253384,9.102141,17.561579,60.095264,9.163464,17.20831
inference_data/milk10k/MILK10k_Training_Input/IL_4466294/ISIC_8860890.jpg,49.18854,10.390622,21.867512,51.529152,11.278841,19.600204,50.859993,9.620507,21.40618,50.171284,9.856006,21.809555,49.300568,10.362069,18.221722
inference_data/milk10k/MILK10k_Training_Input/IL_4466294/ISIC_6588275.jpg,60.90032,8.190238,17.735369,60.139675,10.249867,19.376835,63.026463,8.058853,16.164108,61.75562,8.807198,16.837656,61.894814,8.330777,16.234837
inference_data/milk10k/MILK10k_Training_Input/IL_4470686/ISIC_7817656.jpg,44.768097,10.096998,20.124453,42.149536,7.832944,20.754772,52.03755,9.113328,22.711893,49.588142,8.808309,22.52047,49.70145,10.432214,18.32888
inference_data/milk10k/MILK10k_Training_Input/IL_4470686/ISIC_2090929.jpg,55.30137,9.213201,17.626305,53.633373,10.892474,19.457367,57.660793,10.205941,16.62465,56.616405,8.730448,19.417965,59.00232,9.611273,17.739538
inference_data/milk10k/MILK10k_Training_Input/IL_4472583/ISIC_7150018.jpg,48.123043,10.749026,19.142788,50.621387,13.583552,19.159813,50.722168,10.72005,20.101135,49.478836,12.394358,18.385859,51.670025,10.762215,18.90332
inference_data/milk10k/MILK10k_Training_Input/IL_4472583/ISIC_3422780.jpg,52.98733,9.780296,18.162462,54.86147,11.441951,15.399358,54.234035,10.098389,16.312872,56.23103,10.626436,17.23959,52.2874,10.820403,19.00588
inference_data/milk10k/MILK10k_Training_Input/IL_4476860/ISIC_6294381.jpg,46.77147,10.005002,22.116203,45.720947,10.546889,22.192133,50.46795,8.560976,22.516903,48.560123,9.950866,24.593563,50.48892,10.544936,18.533218
inference_data/milk10k/MILK10k_Training_Input/IL_4476860/ISIC_5517161.jpg,61.0041,6.489677,18.597414,53.954712,9.019085,17.985777,65.965454,4.3315806,18.36147,60.244507,8.813451,18.863977,61.593143,8.196509,16.043383
inference_data/milk10k/MILK10k_Training_Input/IL_4478741/ISIC_0777357.jpg,47.124763,11.042948,21.919384,47.490086,11.906847,21.653692,47.888615,9.847391,20.598228,46.774326,11.138703,22.76817,49.193592,10.344657,18.193071
inference_data/milk10k/MILK10k_Training_Input/IL_4478741/ISIC_1780213.jpg,57.383053,6.7070684,22.734776,57.673958,10.732882,20.451939,57.872215,6.654746,22.56304,58.31621,7.986992,22.601833,54.28509,10.981731,19.308714
inference_data/milk10k/MILK10k_Training_Input/IL_4484576/ISIC_9592403.jpg,49.146458,11.624398,18.456562,50.828865,13.295584,18.18835,51.73997,9.832066,19.26201,49.573227,11.421728,18.414833,49.549927,10.434071,18.348797
inference_data/milk10k/MILK10k_Training_Input/IL_4484576/ISIC_2842565.jpg,55.797367,13.727538,17.49567,56.26099,14.487406,18.034805,55.325172,12.5844755,18.804474,54.994747,13.122433,18.037367,53.881886,11.0370035,19.358131
inference_data/milk10k/MILK10k_Training_Input/IL_4486702/ISIC_4065991.jpg,49.41004,12.480645,20.940107,49.538227,13.958763,19.21586,50.571854,12.387436,20.938238,47.604218,12.321374,20.32398,47.859623,10.144964,17.850964
inference_data/milk10k/MILK10k_Training_Input/IL_4486702/ISIC_4491028.jpg,55.611584,9.585466,19.819838,51.328697,13.383605,18.98142,55.348736,9.358717,18.37948,55.36774,9.914275,20.352493,51.75071,10.614051,18.719791
inference_data/milk10k/MILK10k_Training_Input/IL_4491344/ISIC_4848886.jpg,47.525417,11.075027,20.265753,49.82627,13.2519245,19.989492,51.602234,11.383674,19.997915,48.312237,11.80163,19.243105,50.64086,10.580622,18.587315
inference_data/milk10k/MILK10k_Training_Input/IL_4491344/ISIC_2995621.jpg,57.1368,9.465801,18.564207,55.681934,11.3906145,16.190872,54.387573,11.900399,18.486275,55.39025,12.326712,16.80826,55.862442,10.950221,19.32368
inference_data/milk10k/MILK10k_Training_Input/IL_4491855/ISIC_9614715.jpg,52.35712,14.218867,16.434471,50.964115,15.335279,14.596675,52.446148,13.548057,14.409647,51.076824,14.893395,15.362899,50.655205,10.613774,18.648941
inference_data/milk10k/MILK10k_Training_Input/IL_4491855/ISIC_8177696.jpg,58.32242,12.523781,11.284404,59.375576,12.432341,10.110266,61.440853,11.068947,9.508034,59.17263,10.894021,12.41863,61.68266,8.286761,16.142172
inference_data/milk10k/MILK10k_Training_Input/IL_4494242/ISIC_1171759.jpg,49.361824,9.458768,21.279646,51.969,11.136431,21.890587,52.567852,9.806088,20.853804,50.454685,11.421824,22.390518,51.574368,10.745923,18.879114
inference_data/milk10k/MILK10k_Training_Input/IL_4494242/ISIC_9400150.jpg,55.073883,8.628824,18.220955,54.245365,12.339618,18.457323,57.041397,9.106202,17.578655,54.9846,9.80255,16.768278,55.054092,10.685468,18.946613
inference_data/milk10k/MILK10k_Training_Input/IL_4498199/ISIC_6428825.jpg,51.463684,7.4638844,23.33763,52.36856,7.1981535,21.6637,51.84771,6.3101954,22.059118,53.712875,8.586449,25.586317,52.180916,10.691251,18.838654
inference_data/milk10k/MILK10k_Training_Input/IL_4498199/ISIC_9174580.jpg,58.38347,9.106773,19.133175,58.290127,11.042546,19.823471,59.39372,10.371111,18.774199,58.871666,9.998402,19.488161,60.40637,9.044893,17.064705
inference_data/milk10k/MILK10k_Training_Input/IL_4499272/ISIC_9909368.jpg,49.977566,10.454449,22.295885,47.099953,10.517301,21.69307,52.722157,8.897495,22.932062,51.288296,9.433735,23.50889,49.077404,10.366994,18.233086
inference_data/milk10k/MILK10k_Training_Input/IL_4499272/ISIC_6280109.jpg,61.112976,7.2664113,18.484509,51.45272,9.68219,15.634485,63.994236,6.7453995,16.420502,60.28634,7.5237737,15.548071,61.162052,8.459046,16.361889
inference_data/milk10k/MILK10k_Training_Input/IL_4500103/ISIC_9801308.jpg,48.400948,10.45238,21.442081,51.65435,11.789713,22.024063,49.432014,9.132736,20.632463,50.03375,11.456522,21.406593,50.956627,10.63799,18.69558
inference_data/milk10k/MILK10k_Training_Input/IL_4500103/ISIC_8541956.jpg,63.400486,4.7043924,18.567867,64.30719,6.005299,16.780338,64.41587,4.907847,18.729166,64.78485,4.327769,18.54976,64.23258,7.043617,14.678886
inference_data/milk10k/MILK10k_Training_Input/IL_4500460/ISIC_4933959.jpg,48.796074,9.745031,23.399395,50.507744,10.937972,22.65803,51.65458,8.985656,23.051004,49.643894,10.400069,22.47514,51.876472,10.774394,18.922504
inference_data/milk10k/MILK10k_Training_Input/IL_4500460/ISIC_8914963.jpg,60.94105,5.3760767,20.268557,61.492203,6.083757,19.147486,62.81038,5.1562757,20.663116,60.215,6.7272377,22.072943,58.13377,9.767017,17.888004
inference_data/milk10k/MILK10k_Training_Input/IL_4504352/ISIC_1951029.jpg,55.77901,9.319828,18.131622,54.295834,12.589443,17.276997,56.550957,9.514795,19.60277,54.94223,10.734976,18.59951,52.714878,10.934208,19.175602
inference_data/milk10k/MILK10k_Training_Input/IL_4504352/ISIC_2020975.jpg,58.279175,10.923873,17.485859,59.50707,12.388287,15.760778,59.550552,12.564364,15.778848,58.066635,12.680456,17.58769,56.94017,10.7524395,19.105524
inference_data/milk10k/MILK10k_Training_Input/IL_4504514/ISIC_5325202.jpg,51.886585,10.897419,19.33642,52.12973,13.292066,19.53838,53.6644,10.508741,19.896383,52.63036,11.101012,20.536165,51.17839,10.6842165,18.776386
inference_data/milk10k/MILK10k_Training_Input/IL_4504514/ISIC_9232517.jpg,58.737087,9.28182,15.408025,61.414875,11.417178,15.622027,59.523357,8.992798,16.59654,57.55134,9.953084,14.306718,60.398243,9.039584,17.068462
inference_data/milk10k/MILK10k_Training_Input/IL_4505417/ISIC_8542319.jpg,48.422737,11.65993,18.43813,52.532444,11.240367,12.758542,52.87051,12.800862,17.764107,48.806213,12.374866,14.8372755,51.233456,10.664262,18.7483
inference_data/milk10k/MILK10k_Training_Input/IL_4505417/ISIC_3751292.jpg,60.678886,7.3353767,9.262642,58.700302,13.187876,9.348778,62.499107,8.805523,4.63382,59.394024,10.51455,11.7819195,59.20358,9.523878,17.622084
inference_data/milk10k/MILK10k_Training_Input/IL_4507601/ISIC_7965278.jpg,52.790047,7.8585925,22.27637,48.990192,11.935338,19.122433,55.76347,8.338409,19.994328,52.47364,9.588054,21.254953,52.12523,10.846102,19.033361
inference_data/milk10k/MILK10k_Training_Input/IL_4507601/ISIC_9703510.jpg,59.50881,6.3113656,17.444868,57.927494,10.05535,14.346597,63.29914,4.427757,15.101469,59.754276,6.779887,15.520535,60.817482,8.721091,16.662073
inference_data/milk10k/MILK10k_Training_Input/IL_4508203/ISIC_2180502.jpg,48.740738,11.693535,22.223577,49.91925,14.440999,17.549881,49.20437,12.468589,21.31529,49.55177,13.88029,18.338673,51.99674,10.795545,18.959776
inference_data/milk10k/MILK10k_Training_Input/IL_4508203/ISIC_4191930.jpg,55.343346,9.788443,19.840147,58.743874,10.955185,18.366657,57.846127,10.45829,19.477545,56.10899,10.357597,21.045528,53.956257,11.087136,19.43007
inference_data/milk10k/MILK10k_Training_Input/IL_4511689/ISIC_2988309.jpg,49.22297,12.554268,19.544464,50.640476,14.045602,18.081566,50.55453,10.901021,19.699907,49.74194,13.32627,16.224838,51.459194,10.706431,18.811993
inference_data/milk10k/MILK10k_Training_Input/IL_4511689/ISIC_5138441.jpg,53.267704,12.398957,17.616608,52.764004,14.003403,18.762363,52.01619,12.382171,19.08983,50.09535,12.9692955,19.669353,50.39883,10.5599375,18.563171
inference_data/milk10k/MILK10k_Training_Input/IL_4512355/ISIC_0558331.jpg,50.674587,8.577043,22.33423,53.461823,10.507912,21.915075,54.83742,7.2739224,21.029146,54.508068,9.264851,23.06709,48.954853,10.343554,18.194723
inference_data/milk10k/MILK10k_Training_Input/IL_4512355/ISIC_7638974.jpg,62.987717,6.584135,18.444344,59.881504,8.931045,16.20608,66.678825,4.528681,17.429632,64.19321,7.9773936,17.907114,63.92128,7.3540673,15.065848
inference_data/milk10k/MILK10k_Training_Input/IL_4514028/ISIC_8670753.jpg,54.86926,9.234833,20.468203,57.405,10.742188,18.492529,57.260387,8.714093,19.928745,55.48346,9.191986,19.934978,52.09783,10.822525,19.000395
inference_data/milk10k/MILK10k_Training_Input/IL_4514028/ISIC_0489440.jpg,57.678043,9.952928,14.208619,48.276638,9.179461,15.398438,62.97147,7.685897,13.547244,60.13134,7.624577,13.80108,61.537605,8.068534,15.885914
inference_data/milk10k/MILK10k_Training_Input/IL_4514039/ISIC_5010015.jpg,45.185524,10.621423,20.630678,46.97664,11.809661,20.87518,50.058613,9.829889,21.701912,49.829823,11.234082,23.105368,46.918537,10.000559,17.611937
inference_data/milk10k/MILK10k_Training_Input/IL_4514039/ISIC_6119517.jpg,57.75881,7.6998034,18.681614,58.96115,9.756975,15.687969,64.61058,5.6486044,18.768122,62.21245,8.945219,17.545109,62.54084,7.9649496,15.789229
inference_data/milk10k/MILK10k_Training_Input/IL_4516154/ISIC_4796243.jpg,51.72268,12.638123,18.758896,50.625374,14.69313,17.24026,52.345287,12.30165,17.037655,51.27717,14.273552,16.369967,50.54056,10.5895405,18.617514
