file,fold_0,fold_1,fold_2,fold_3,fold_4
inference_data/milk10k/MILK10k_Training_Input/IL_5104216/ISIC_6347449.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5104216/ISIC_2675122.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5108044/ISIC_8476500.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5108044/ISIC_6357740.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5108772/ISIC_8847230.jpg,3,2,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_5108772/ISIC_9422230.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5109788/ISIC_9955193.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5109788/ISIC_1275089.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5110941/ISIC_7302567.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5110941/ISIC_8731964.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5111144/ISIC_0270502.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5111144/ISIC_9909273.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5111323/ISIC_5416645.jpg,3,3,2,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5111323/ISIC_7402642.jpg,3,3,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5111360/ISIC_1971219.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5111360/ISIC_5597278.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5112545/ISIC_2670452.jpg,2,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5112545/ISIC_5837451.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5113202/ISIC_1471558.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5113202/ISIC_6787367.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5114359/ISIC_7484441.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5114359/ISIC_2097701.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5114934/ISIC_5341557.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5114934/ISIC_2086625.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5118297/ISIC_7919849.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5118297/ISIC_1325383.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5118917/ISIC_2293465.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5118917/ISIC_9584529.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5120662/ISIC_4803473.jpg,2,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5120662/ISIC_2068038.jpg,2,2,3,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5122434/ISIC_2696043.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5122434/ISIC_7363608.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5124334/ISIC_7467578.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5124334/ISIC_1603737.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5129613/ISIC_6968526.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5129613/ISIC_3712412.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5131456/ISIC_0758332.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_5131456/ISIC_6950225.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5133299/ISIC_4083123.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_5133299/ISIC_4277953.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5136335/ISIC_5187564.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5136335/ISIC_6137075.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5137541/ISIC_9294596.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5137541/ISIC_4444763.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5140022/ISIC_5013715.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5140022/ISIC_0823112.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5147950/ISIC_4438000.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5147950/ISIC_9973864.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5149230/ISIC_4443257.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5149230/ISIC_8255125.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5152283/ISIC_6792624.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5152283/ISIC_4639628.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5153554/ISIC_0373667.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5153554/ISIC_2024217.jpg,1,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5154479/ISIC_7142949.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5154479/ISIC_3926968.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5154622/ISIC_2794614.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5154622/ISIC_7078711.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5154725/ISIC_3564212.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5154725/ISIC_2366596.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5156328/ISIC_2671519.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5156328/ISIC_1309001.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5157227/ISIC_7958109.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5157227/ISIC_9792283.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5157883/ISIC_5721420.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5157883/ISIC_0508629.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5158358/ISIC_1883149.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5158358/ISIC_6115749.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5160108/ISIC_3287000.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5160108/ISIC_1999475.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5160157/ISIC_5932619.jpg,2,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5160157/ISIC_0836815.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5161470/ISIC_7197136.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5161470/ISIC_0893723.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5162996/ISIC_2164257.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5162996/ISIC_7892545.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5163044/ISIC_9676659.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5163044/ISIC_4585749.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5163548/ISIC_4013061.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5163548/ISIC_0570358.jpg,2,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5167045/ISIC_2556688.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5167045/ISIC_8023105.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5173093/ISIC_0097906.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5173093/ISIC_4497730.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5173461/ISIC_5993711.jpg,1,1,1,2,1
inference_data/milk10k/MILK10k_Training_Input/IL_5173461/ISIC_3494719.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5175125/ISIC_7359902.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5175125/ISIC_8472106.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5179568/ISIC_2400614.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5179568/ISIC_7303727.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5181041/ISIC_8949610.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5181041/ISIC_8318126.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5181859/ISIC_8807238.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5181859/ISIC_5132321.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5186069/ISIC_8694246.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5186069/ISIC_6133264.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5186101/ISIC_2553804.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5186101/ISIC_6640040.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5187517/ISIC_8401508.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5187517/ISIC_8305748.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5187554/ISIC_9310359.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5187554/ISIC_1176980.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5187817/ISIC_1718325.jpg,3,3,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5187817/ISIC_3792868.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5188530/ISIC_8525598.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5188530/ISIC_8980999.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5189473/ISIC_2564518.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5189473/ISIC_9625758.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5190686/ISIC_3242637.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5190686/ISIC_1382648.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5192091/ISIC_8063764.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5192091/ISIC_3877266.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5193790/ISIC_0576794.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5193790/ISIC_8554900.jpg,1,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5197264/ISIC_9878841.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5197264/ISIC_2864613.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5200526/ISIC_5093287.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5200526/ISIC_9814738.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5206123/ISIC_3573102.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5206123/ISIC_2132766.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5207680/ISIC_9231756.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5207680/ISIC_7808642.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5208753/ISIC_8821690.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5208753/ISIC_9566384.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5209978/ISIC_8680973.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5209978/ISIC_4996777.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5210495/ISIC_7872235.jpg,4,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5210495/ISIC_7580736.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5214298/ISIC_5539918.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5214298/ISIC_1485788.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5215495/ISIC_0376198.jpg,3,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5215495/ISIC_4660700.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5217084/ISIC_2557089.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5217084/ISIC_0939687.jpg,1,2,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5220758/ISIC_3740583.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5220758/ISIC_8145727.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5222228/ISIC_9627432.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5222228/ISIC_7890093.jpg,1,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5225179/ISIC_5701708.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5225179/ISIC_4483583.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5226953/ISIC_5777376.jpg,2,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5226953/ISIC_5554081.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5235613/ISIC_1707452.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5235613/ISIC_2215299.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5236247/ISIC_5261867.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_5236247/ISIC_1822355.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5236713/ISIC_6363175.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5236713/ISIC_8103067.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5236788/ISIC_3318576.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5236788/ISIC_9380419.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5240464/ISIC_1617856.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5240464/ISIC_5042685.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5241211/ISIC_9932307.jpg,5,4,5,5,5
inference_data/milk10k/MILK10k_Training_Input/IL_5241211/ISIC_9267602.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_5245045/ISIC_9828103.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5245045/ISIC_2501467.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5245284/ISIC_5736506.jpg,4,3,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_5245284/ISIC_3336886.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5246616/ISIC_1916468.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5246616/ISIC_5027796.jpg,2,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5247535/ISIC_7595404.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5247535/ISIC_0685008.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5251059/ISIC_0944241.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5251059/ISIC_5807024.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5252859/ISIC_7635285.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5252859/ISIC_8341598.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5254540/ISIC_6484898.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5254540/ISIC_8622558.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5255150/ISIC_1285374.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5255150/ISIC_5078639.jpg,1,2,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5259261/ISIC_0990658.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5259261/ISIC_3362890.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5260419/ISIC_2758033.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5260419/ISIC_2049002.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5262456/ISIC_9048474.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5262456/ISIC_6092124.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5263017/ISIC_3553323.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5263017/ISIC_3730239.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5263349/ISIC_4916835.jpg,3,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5263349/ISIC_1612482.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5264196/ISIC_1689464.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5264196/ISIC_9685758.jpg,2,2,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5264589/ISIC_4810104.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5264589/ISIC_9071975.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5267029/ISIC_9497071.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5267029/ISIC_8898820.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5267553/ISIC_0507778.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5267553/ISIC_4189363.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5270623/ISIC_2420699.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5270623/ISIC_1843399.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5271098/ISIC_9124673.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5271098/ISIC_0077054.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5275481/ISIC_8953290.jpg,3,3,4,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_5275481/ISIC_7325617.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5277134/ISIC_6289625.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5277134/ISIC_8697607.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5277754/ISIC_1647954.jpg,3,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_5277754/ISIC_0655029.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5278264/ISIC_1046103.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5278264/ISIC_2702984.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5281501/ISIC_0468332.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5281501/ISIC_2993047.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5283078/ISIC_9044867.jpg,3,2,3,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5283078/ISIC_2590790.jpg,2,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5283684/ISIC_0410404.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5283684/ISIC_8052859.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5283956/ISIC_8138760.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5283956/ISIC_5783892.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5285305/ISIC_7271415.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5285305/ISIC_2613429.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5285603/ISIC_0515719.jpg,4,4,4,4,4
inference_data/milk10k/MILK10k_Training_Input/IL_5285603/ISIC_8791057.jpg,2,2,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5287694/ISIC_2488572.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5287694/ISIC_2751556.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5287926/ISIC_9999151.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5287926/ISIC_3668445.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5289239/ISIC_3892467.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5289239/ISIC_6989179.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5293525/ISIC_7155489.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5293525/ISIC_1789556.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5299543/ISIC_6705014.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5299543/ISIC_5539676.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5301199/ISIC_5299723.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5301199/ISIC_9014235.jpg,2,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5302007/ISIC_2408893.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5302007/ISIC_7681010.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5304581/ISIC_4823764.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5304581/ISIC_7285901.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5304698/ISIC_5682266.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5304698/ISIC_8712502.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310086/ISIC_2258441.jpg,2,2,2,3,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310086/ISIC_8528760.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5310098/ISIC_8690049.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310098/ISIC_6712916.jpg,2,1,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310300/ISIC_5729101.jpg,3,2,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5310300/ISIC_0080219.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310317/ISIC_3340382.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310317/ISIC_5503515.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310552/ISIC_7566277.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310552/ISIC_4757362.jpg,1,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310899/ISIC_1568985.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5310899/ISIC_9231306.jpg,1,1,1,1,2
inference_data/milk10k/MILK10k_Training_Input/IL_5311399/ISIC_3939868.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5311399/ISIC_7860232.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5311441/ISIC_4909590.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5311441/ISIC_3414486.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5311950/ISIC_3925970.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5311950/ISIC_5322852.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5314103/ISIC_4889654.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5314103/ISIC_7709002.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5315129/ISIC_1494890.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5315129/ISIC_1937581.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5321366/ISIC_2357212.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5321366/ISIC_7189526.jpg,1,1,1,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5324666/ISIC_0517219.jpg,4,4,4,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_5324666/ISIC_4910424.jpg,2,1,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5324698/ISIC_9969311.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5324698/ISIC_5306258.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5328329/ISIC_3924227.jpg,3,3,3,4,3
inference_data/milk10k/MILK10k_Training_Input/IL_5328329/ISIC_4187456.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5328388/ISIC_0220749.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5328388/ISIC_3445025.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5328451/ISIC_1354875.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5328451/ISIC_7893518.jpg,1,1,0,1,1
inference_data/milk10k/MILK10k_Training_Input/IL_5331190/ISIC_1462656.jpg,3,3,3,3,3
inference_data/milk10k/MILK10k_Training_Input/IL_5331190/ISIC_5570317.jpg,2,2,2,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5333822/ISIC_9423923.jpg,2,2,1,2,2
inference_data/milk10k/MILK10k_Training_Input/IL_5333822/ISIC_4793606.jpg,1,1,1,1,1
